"mtm","part","srcLoc","period","attachRate"
9406825,0000 53P3850,GLN,31,+00000000000000000000000000002.00
9406825,0000 53P5510,GLE,31,+00000000000000000000000000003.00
9406825,0000 53P6023,GLE,31,+00000000000000000000000000003.00
9406825,0000 53P6023,GLN,31,+00000000000000000000000000004.00
9406825,0000 97P3203,GLE,31,+00000000000000000000000000003.00
9406825,0000 97P3203,GLN,31,+00000000000000000000000000008.00
9406825,000000000000,GLE,31,+00000000000000000000000000000.50
9406825,000000000000,GLN,31,+00000000000000000000000000001.00
9406825,0000000P3055,GLN,31,+00000000000000000000000000000.33
9406825,0000000P3055,GLE,31,+00000000000000000000000000000.75
9406825,0000000P3206,GLE,31,+00000000000000000000000000005.25
9406825,0000000P4295,GLE,31,+00000000000000000000000000000.25
9406825,0000000P4501,GLE,31,+00000000000000000000000000001.25
9406825,0000000P4501,GLN,31,+00000000000000000000000000001.33
9406825,0000004N5095,GLN,31,+00000000000000000000000000000.66
9406825,0000004N5272,GLE,31,+00000000000000000000000000000.25
9406825,0000008K0294,GLN,31,+00000000000000000000000000003.33
9406825,0000008K0304,GLN,31,+00000000000000000000000000000.66
9406825,0000009P3349,GLE,31,+00000000000000000000000000000.25
9406825,0000021P4151,GLN,31,+00000000000000000000000000000.33
9406825,0000021P5267,GLN,31,+00000000000000000000000000001.00
9406825,0000021P5267,GLE,31,+00000000000000000000000000002.25
9406825,0000021P5289,GLN,31,+00000000000000000000000000002.00
9406825,0000021P5289,GLE,31,+00000000000000000000000000003.25
9406825,0000021P6856,GLN,31,+00000000000000000000000000000.33
9406825,0000021P7333,GLN,31,+00000000000000000000000000000.33
9406825,0000021P7333,GLE,31,+00000000000000000000000000000.50
9406825,0000023L4288,GLE,31,+00000000000000000000000000000.50
9406825,0000023L4288,GLN,31,+00000000000000000000000000000.66
9406825,0000034L9194,GLN,31,+00000000000000000000000000016.66
9406825,0000053P0057,GLE,31,+00000000000000000000000000001.00
9406825,0000053P0057,GLN,31,+00000000000000000000000000002.33
9406825,0000053P1387,GLN,31,+00000000000000000000000000002.33
9406825,0000053P1387,GLE,31,+00000000000000000000000000002.50
9406825,0000053P1834,GLE,31,+00000000000000000000000000001.00
9406825,0000053P1834,GLN,31,+00000000000000000000000000001.00
9406825,0000053P3239,GLN,31,+00000000000000000000000000010.00
9406825,0000053P3239,GLE,31,+00000000000000000000000000013.00
9406825,0000053P3240,GLN,31,+00000000000000000000000000009.66
9406825,0000053P3240,GLE,31,+00000000000000000000000000011.75
9406825,0000053P4001,GLE,31,+00000000000000000000000000001.75
9406825,0000053P4001,GLN,31,+00000000000000000000000000002.66
9406825,0000053P5313,GLN,31,+00000000000000000000000000000.33
9406825,0000053P5313,GLE,31,+00000000000000000000000000000.75
9406825,0000053P5317,GLE,31,+00000000000000000000000000000.25
9406825,0000053P5317,GLN,31,+00000000000000000000000000000.66
9406825,0000053P5510,GLE,31,+00000000000000000000000000002.00
9406825,0000097P2686,GLE,31,+00000000000000000000000000000.25
9406825,0000097P2930,GLN,31,+00000000000000000000000000000.33
9406825,0000097P3030,GLN,31,+00000000000000000000000000000.66
9406825,0000 09P6261,GLE,32,+00000000000000000000000000000.50
9406825,0000 21P5968,GLE,32,+00000000000000000000000000000.50
9406825,0000 21P7333,GLE,32,+00000000000000000000000000000.50
9406825,0000 53P3800,GLE,32,+00000000000000000000000000000.50
9406825,0000 53P3850,GLE,32,+00000000000000000000000000001.50
9406825,0000 53P6023,GLE,32,+00000000000000000000000000003.00
9406825,0000 53P6026,GLE,32,+00000000000000000000000000001.50
9406825,0000 97P2670,GLE,32,+00000000000000000000000000000.25
9406825,0000 97P3203,GLE,32,+00000000000000000000000000006.00
9406825,000000000000,GLE,32,+00000000000000000000000000000.75
9406825,0000000P2995,GLE,32,+00000000000000000000000000000.25
9406825,0000000P3055,GLE,32,+00000000000000000000000000000.50
9406825,0000000P3206,GLE,32,+00000000000000000000000000003.75
9406825,0000000P4501,GLE,32,+00000000000000000000000000000.75
9406825,0000004N5272,GLE,32,+00000000000000000000000000000.50
9406825,0000021P5267,GLE,32,+00000000000000000000000000003.00
9406825,0000021P5289,GLE,32,+00000000000000000000000000004.75
9406825,0000021P7333,GLE,32,+00000000000000000000000000000.50
9406825,0000053P0057,GLE,32,+00000000000000000000000000002.00
9406825,0000053P1387,GLE,32,+00000000000000000000000000001.50
9406825,0000053P1834,GLE,32,+00000000000000000000000000000.50
9406825,0000053P3239,GLE,32,+00000000000000000000000000019.25
9406825,0000053P3240,GLE,32,+00000000000000000000000000006.75
9406825,0000053P3242,GLE,32,+00000000000000000000000000000.50
9406825,0000053P4001,GLE,32,+00000000000000000000000000002.00
9406825,0000053P5317,GLE,32,+00000000000000000000000000001.00
9406825,0000097P3030,GLE,32,+00000000000000000000000000000.25
9406830,00000 4N3027,GLN,3,+00000000000000000000000000000.58
9406830,000000000000,GLN,3,+00000000000000000000000000000.33
9406830,0000000P4494,GLN,3,+00000000000000000000000000000.08
9406830,0000000P6130,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2310,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2589,GLN,3,+00000000000000000000000000000.16
9406830,0000004N2590,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2591,GLN,3,+00000000000000000000000000000.49
9406830,0000004N2612,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2613,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2614,GLN,3,+00000000000000000000000000000.25
9406830,0000004N2615,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2616,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2617,GLN,3,+00000000000000000000000000000.33
9406830,0000004N2737,GLN,3,+00000000000000000000000000001.16
9406830,0000004N2964,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2967,GLN,3,+00000000000000000000000000000.08
9406830,0000004N3027,GLN,3,+00000000000000000000000000000.25
9406830,0000004N3037,GLN,3,+00000000000000000000000000000.16
9406830,0000004N3345,GLN,3,+00000000000000000000000000001.66
9406830,0000004N5095,GLN,3,+00000000000000000000000000003.83
9406830,0000004N5272,GLN,3,+00000000000000000000000000000.50
9406830,0000004N5386,GLN,3,+00000000000000000000000000000.08
9406830,0000004N5966,GLN,3,+00000000000000000000000000000.33
9406830,0000004N6113,GLN,3,+00000000000000000000000000000.50
9406830,0000004N6571,GLN,3,+00000000000000000000000000000.16
9406830,0000004N6601,GLN,3,+00000000000000000000000000001.82
9406830,0000004N6602,GLN,3,+00000000000000000000000000003.25
9406830,0000004N6907,GLN,3,+00000000000000000000000000000.33
9406830,0000004N6911,GLN,3,+00000000000000000000000000000.16
9406830,0000007L8918,GLN,3,+00000000000000000000000000000.16
9406830,0000007N3195,GLN,3,+00000000000000000000000000002.83
9406830,0000008K0264,GLN,3,+00000000000000000000000000000.41
9406830,0000008K0294,GLN,3,+00000000000000000000000000000.83
9406830,0000008K0304,GLN,3,+00000000000000000000000000011.33
9406830,0000009L4044,GLN,3,+00000000000000000000000000001.16
9406830,0000017G1325,GLN,3,+00000000000000000000000000000.08
9406830,0000017G2940,GLN,3,+00000000000000000000000000000.08
9406830,0000021F6085,GLN,3,+00000000000000000000000000000.08
9406830,0000021F6239,GLN,3,+00000000000000000000000000000.08
9406830,0000021H3563,GLN,3,+00000000000000000000000000000.08
9406830,0000021H5304,GLN,3,+00000000000000000000000000000.91
9406830,0000021H5366,GLN,3,+00000000000000000000000000000.41
9406830,0000021H5412,GLN,3,+00000000000000000000000000000.58
9406830,0000021H5458,GLN,3,+00000000000000000000000000000.58
9406830,0000021H5460,GLN,3,+00000000000000000000000000000.50
9406830,0000021H5489,GLN,3,+00000000000000000000000000004.41
9406830,0000021H5497,GLN,3,+00000000000000000000000000000.33
9406830,0000021H9060,GLN,3,+00000000000000000000000000000.50
9406830,0000021P3735,GLN,3,+00000000000000000000000000000.16
9406830,0000021P4151,GLN,3,+00000000000000000000000000000.82
9406830,0000021P5644,GLN,3,+00000000000000000000000000000.16
9406830,0000021P6679,GLN,3,+00000000000000000000000000000.50
9406830,0000021P6856,GLN,3,+00000000000000000000000000015.83
9406830,0000021P6857,GLN,3,+00000000000000000000000000003.16
9406830,0000021P7745,GLN,3,+00000000000000000000000000000.66
9406830,0000021P8062,GLN,3,+00000000000000000000000000000.16
9406830,0000021P8063,GLN,3,+00000000000000000000000000000.25
9406830,0000023L4288,GLN,3,+00000000000000000000000000000.08
9406830,0000023L7697,GLN,3,+00000000000000000000000000000.66
9406830,0000023L7707,GLN,3,+00000000000000000000000000000.08
9406830,0000024L0728,GLN,3,+00000000000000000000000000000.16
9406830,0000024L0843,GLN,3,+00000000000000000000000000000.66
9406830,0000024L0881,GLN,3,+00000000000000000000000000000.16
9406830,0000024L0891,GLN,3,+00000000000000000000000000000.41
9406830,0000024L0903,GLN,3,+00000000000000000000000000006.66
9406830,0000024L0926,GLN,3,+00000000000000000000000000000.08
9406830,0000024L0945,GLN,3,+00000000000000000000000000000.91
9406830,0000024L0962,GLN,3,+00000000000000000000000000000.50
9406830,0000024L1752,GLN,3,+00000000000000000000000000000.16
9406830,0000024L1886,GLN,3,+00000000000000000000000000000.66
9406830,0000026K5171,GLN,3,+00000000000000000000000000000.08
9406830,0000027H1710,GLN,3,+00000000000000000000000000001.50
9406830,0000027H1711,GLN,3,+00000000000000000000000000001.66
9406830,0000034L2279,GLN,3,+00000000000000000000000000009.16
9406830,0000034L9194,GLN,3,+00000000000000000000000000000.08
9406830,0000041L5521,GLN,3,+00000000000000000000000000000.16
9406830,0000041L5946,GLN,3,+00000000000000000000000000000.16
9406830,0000044L0005,GLN,3,+00000000000000000000000000000.41
9406830,0000044L0070,GLN,3,+00000000000000000000000000000.50
9406830,0000053P0713,GLN,3,+00000000000000000000000000000.08
9406830,0000053P0715,GLN,3,+00000000000000000000000000000.16
9406830,0000053P0927,GLN,3,+00000000000000000000000000008.41
9406830,0000053P3241,GLN,3,+00000000000000000000000000000.16
9406830,0000053P3433,GLN,3,+00000000000000000000000000000.16
9406830,0000059X4718,GLN,3,+00000000000000000000000000000.08
9406830,0000074G6394,GLN,3,+00000000000000000000000000000.41
9406830,0000074G6398,GLN,3,+00000000000000000000000000000.24
9406830,0000085F7223,GLN,3,+00000000000000000000000000000.08
9406830,0000086G7820,GLN,3,+00000000000000000000000000000.25
9406830,0000086G8117,GLN,3,+00000000000000000000000000000.16
9406830,0000090H6629,GLN,3,+00000000000000000000000000001.83
9406830,0000090H9359,GLN,3,+00000000000000000000000000000.66
9406830,0000091H0435,GLN,3,+00000000000000000000000000000.08
9406830,0000091H0461,GLN,3,+00000000000000000000000000000.08
9406830,0000091H0470,GLN,3,+00000000000000000000000000000.25
9406830,0000091H4023,GLN,3,+00000000000000000000000000000.25
9406830,0000091H4086,GLN,3,+00000000000000000000000000000.16
9406830,0000097H7318,GLN,3,+00000000000000000000000000000.66
9406830,0000097H7326,GLN,3,+00000000000000000000000000000.16
9406830,0000097H7327,GLN,3,+00000000000000000000000000000.16
9406830,0000097H7330,GLN,3,+00000000000000000000000000000.08
9406830,0000097H7475,GLN,3,+00000000000000000000000000000.66
9406830,0000097H7479,GLN,3,+00000000000000000000000000000.16
9406830,0000097H7483,GLN,3,+00000000000000000000000000002.66
9406830,0000097H7484,GLN,3,+00000000000000000000000000000.50
9406830,0000097H7531,GLN,3,+00000000000000000000000000000.49
9406830,0000097H7543,GLN,3,+00000000000000000000000000004.00
9406830,0000097H7544,GLN,3,+00000000000000000000000000001.00
9406830,0000099G9547,GLN,3,+00000000000000000000000000000.08
9406830,0000099G9813,GLN,3,+00000000000000000000000000000.08
9406830,0000004N2590,GLN,4,+00000000000000000000000000001.00
9406830,0000004N2617,GLN,4,+00000000000000000000000000001.00
9406830,0000004N2964,GLN,4,+00000000000000000000000000003.00
9406830,0000004N3027,GLN,4,+00000000000000000000000000001.00
9406830,0000004N3037,GLN,4,+00000000000000000000000000001.00
9406830,0000004N3345,GLN,4,+00000000000000000000000000008.00
9406830,0000004N5095,GLN,4,+00000000000000000000000000004.00
9406830,0000004N5386,GLN,4,+00000000000000000000000000001.00
9406830,0000004N6113,GLN,4,+00000000000000000000000000002.00
9406830,0000004N6571,GLN,4,+00000000000000000000000000001.00
9406830,0000004N6601,GLN,4,+00000000000000000000000000003.00
9406830,0000004N6602,GLN,4,+00000000000000000000000000006.00
9406830,0000004N6710,GLN,4,+00000000000000000000000000001.00
9406830,0000004N6907,GLN,4,+00000000000000000000000000002.00
9406830,0000004N6911,GLN,4,+00000000000000000000000000001.00
9406830,0000007N3195,GLN,4,+00000000000000000000000000078.00
9406830,0000017G0573,GLN,4,+00000000000000000000000000001.00
9406830,0000021H4809,GLN,4,+00000000000000000000000000001.00
9406830,0000021H4829,GLN,4,+00000000000000000000000000003.00
9406830,0000021H5460,GLN,4,+00000000000000000000000000001.00
9406830,0000021H5489,GLN,4,+00000000000000000000000000001.00
9406830,0000021H7059,GLN,4,+00000000000000000000000000001.00
9406830,0000021H7491,GLN,4,+00000000000000000000000000001.00
9406830,0000021H7602,GLN,4,+00000000000000000000000000001.00
9406830,0000021H7758,GLN,4,+00000000000000000000000000001.00
9406830,0000021P4151,GLN,4,+00000000000000000000000000001.00
9406830,0000021P4718,GLN,4,+00000000000000000000000000002.00
9406830,0000021P5119,GLN,4,+00000000000000000000000000001.00
9406830,0000021P5644,GLN,4,+00000000000000000000000000001.00
9406830,0000021P6373,GLN,4,+00000000000000000000000000022.00
9406830,0000021P6855,GLN,4,+00000000000000000000000000021.00
9406830,0000021P7745,GLN,4,+00000000000000000000000000002.00
9406830,0000021P8062,GLN,4,+00000000000000000000000000001.00
9406830,0000023L3600,GLN,4,+00000000000000000000000000001.00
9406830,0000023L7697,GLN,4,+00000000000000000000000000008.00
9406830,0000024L0728,GLN,4,+00000000000000000000000000002.00
9406830,0000024L0843,GLN,4,+00000000000000000000000000003.00
9406830,0000024L0879,GLN,4,+00000000000000000000000000002.00
9406830,0000024L0881,GLN,4,+00000000000000000000000000001.00
9406830,0000024L0891,GLN,4,+00000000000000000000000000002.00
9406830,0000024L0903,GLN,4,+00000000000000000000000000036.00
9406830,0000024L0945,GLN,4,+00000000000000000000000000001.00
9406830,0000024L0962,GLN,4,+00000000000000000000000000002.00
9406830,0000024L1752,GLN,4,+00000000000000000000000000001.00
9406830,0000024L1886,GLN,4,+00000000000000000000000000003.00
9406830,0000041L5521,GLN,4,+00000000000000000000000000001.00
9406830,0000041L5946,GLN,4,+00000000000000000000000000001.00
9406830,0000044L0070,GLN,4,+00000000000000000000000000003.00
9406830,0000046G3509,GLN,4,+00000000000000000000000000001.00
9406830,0000053P3242,GLN,4,+00000000000000000000000000001.00
9406830,0000053P4802,GLN,4,+00000000000000000000000000002.00
9406830,0000074G6398,GLN,4,+00000000000000000000000000001.00
9406830,0000075G6046,GLN,4,+00000000000000000000000000001.00
9406830,0000086G7820,GLN,4,+00000000000000000000000000003.00
9406830,0000086G8149,GLN,4,+00000000000000000000000000001.00
9406830,0000087G5560,GLN,4,+00000000000000000000000000001.00
9406830,0000090H6285,GLN,4,+00000000000000000000000000002.00
9406830,0000090H6554,GLN,4,+00000000000000000000000000001.00
9406830,0000090H6629,GLN,4,+00000000000000000000000000006.00
9406830,0000090H9730,GLN,4,+00000000000000000000000000001.00
9406830,0000097H7318,GLN,4,+00000000000000000000000000003.00
9406830,0000097H7326,GLN,4,+00000000000000000000000000001.00
9406830,0000097H7327,GLN,4,+00000000000000000000000000001.00
9406830,0000097H7330,GLN,4,+00000000000000000000000000002.00
9406830,0000097H7332,GLN,4,+00000000000000000000000000085.00
9406830,0000097H7475,GLN,4,+00000000000000000000000000003.00
9406830,0000097H7479,GLN,4,+00000000000000000000000000001.00
9406830,0000097H7481,GLN,4,+00000000000000000000000000001.00
9406830,0000097H7483,GLN,4,+00000000000000000000000000012.00
9406830,0000097H7484,GLN,4,+00000000000000000000000000003.00
9406830,0000097H7531,GLN,4,+00000000000000000000000000002.00
9406830,0000097H7543,GLN,4,+00000000000000000000000000008.00
9406830,0000097H7544,GLN,4,+00000000000000000000000000002.00
9406830,00000 4N3027,GLN,5,+00000000000000000000000000001.50
9406830,000000000000,GLN,5,+00000000000000000000000000001.00
9406830,0000000P1690,GLN,5,+00000000000000000000000000000.50
9406830,0000000P2995,GLN,5,+00000000000000000000000000002.00
9406830,0000004N2591,GLN,5,+00000000000000000000000000000.50
9406830,0000004N2614,GLN,5,+00000000000000000000000000000.50
9406830,0000004N2617,GLN,5,+00000000000000000000000000000.50
9406830,0000004N5095,GLN,5,+00000000000000000000000000001.00
9406830,0000004N5272,GLN,5,+00000000000000000000000000000.50
9406830,0000004N6601,GLN,5,+00000000000000000000000000001.00
9406830,0000004N6602,GLN,5,+00000000000000000000000000003.00
9406830,0000007N3195,GLN,5,+00000000000000000000000000002.00
9406830,0000021H5312,GLN,5,+00000000000000000000000000001.00
9406830,0000021H5386,GLN,5,+00000000000000000000000000001.50
9406830,0000021H5392,GLN,5,+00000000000000000000000000002.00
9406830,0000021H5458,GLN,5,+00000000000000000000000000000.50
9406830,0000021H9245,GLN,5,+00000000000000000000000000000.50
9406830,0000021P4151,GLN,5,+00000000000000000000000000000.50
9406830,0000021P6855,GLN,5,+00000000000000000000000000020.00
9406830,0000021P6856,GLN,5,+00000000000000000000000000020.00
